Rate,Blockheight
1000.0,18936345
0.0,18936321
1000.0,18936317
0.0,18936306
0.0,18936270
0.0,18936242
0.0,18936236
0.0,18936228
0.0,18936184
0.0,18935571
0.0,18935525
0.0,18935510
25.0,18935508
25.0,18935508
0.0,18935495
0.0,18935282
0.0,18935281
0.0,18935279
0.0,18935277
0.0,18935271
0.0,18935271
0.0,18935270
0.0,18935270
20.0,18935261
20.0,18935261
20.0,18935260
4.0,18935032
4.4,18934991
0.0,18934818
4.2,18934768
0.0,18934698
10.0,18934600
0.0,18934502
0.0,18934501
0.0,18934501
0.0,18934501
0.0,18934475
0.0,18934460
0.0,18934442
0.0,18934145
0.0,18934144
0.0,18933926
0.0,18933797
0.0,18933769
0.0,18933583
0.0,18933544
0.0,18933544
0.0,18933537
0.0,18933531
0.0,18933363
0.0,18933352
0.0,18933352
0.0,18933283
0.0,18933103
0.0,18932928
0.0,18932928
0.0,18932927
3.3,18932575
0.0,18932548
3.3,18932539
0.0,18932482
0.0,18932086
0.0,18932072
0.0,18932040
3.7,18932037
0.0,18932031
0.0,18931907
0.0,18931477
0.0,18931471
0.0,18931465
0.0,18931306
0.0,18931298
0.0,18931170
0.0,18931169
0.0,18930858
0.0,18930824
0.0,18930811
0.0,18930700
0.0,18930675
0.0,18930675
0.0,18930670
0.0,18930650
0.0,18930626
0.0,18930604
0.0,18930590
0.0,18930577
0.0,18930536
0.0,18930324
0.0,18930248
0.0,18930244
0.0,18930033
0.0,18929815
0.0,18929691
0.0,18929641
0.0,18929599
0.0,18929572
0.0,18929569
0.0,18929536
0.0,18929506
0.0,18929391
0.0,18929386
0.0,18929345
0.0,18929322
0.0,18929275
0.0,18929261
0.0,18929256
0.0,18929256
0.0,18929256
10.0,18929256
0.0,18929254
0.0,18929254
0.0,18929254
0.0,18929254
0.0,18929250
0.0,18929250
0.0,18929250
0.0,18929250
0.0,18929241
0.0,18929241
0.0,18929241
0.0,18929241
0.0,18929236
0.0,18929236
0.0,18929236
0.0,18929228
0.0,18929228
0.0,18929226
0.0,18929225
0.0,18929225
0.0,18929225
0.0,18929201
0.0,18929191
0.0,18929187
0.0,18929164
0.0,18929163
0.0,18929163
0.0,18929162
0.0,18929162
0.0,18929156
0.0,18929141
0.0,18929141
0.0,18929141
0.0,18929141
0.0,18929088
0.0,18929088
0.0,18929088
0.0,18929088
0.0,18929088
0.0,18929088
0.0,18929088
0.0,18929088
0.0,18929087
0.0,18929087
0.0,18929087
0.0,18929087
0.0,18929087
0.0,18929087
0.0,18929087
1.0,18929030
1.0,18929029
1.0,18929029
1.0,18929029
1.0,18929029
0.0,18929017
0.0,18928999
0.0,18928984
0.0,18928956
0.0,18928953
0.0,18928943
0.0,18928938
0.0,18928935
1.0,18928600
1.0,18928480
0.0,18928463
0.0,18928408
0.0,18928406
0.0,18928405
0.0,18928365
0.0,18928161
0.0,18928134
0.0,18928113
0.0,18928113
89.3,18928107
0.0,18928107
0.0,18928059
0.0,18927995
0.0,18927991
0.0,18927965
1.0,18927896
1.0,18927736
0.0,18927734
5.5,18927645
298.4,18927639
0.0,18927631
0.0,18927623
0.0,18927606
0.0,18927593
0.0,18927552
0.0,18927423
10.0,18927422
0.0,18927420
6.6,18927412
8.4,18927369
9.9,18927345
0.0,18927291
0.0,18927013
0.0,18926527
0.0,18926509
0.0,18926506
0.0,18926483
0.0,18926400
0.0,18926366
0.0,18926287
1.6,18926187
1.6,18926187
0.0,18926093
0.0,18926093
0.0,18926092
0.0,18926092
0.0,18926091
0.0,18926091
0.0,18926091
0.0,18926091
1.0,18926012
7.7,18925838
7.9,18925819
0.0,18925761
10.0,18925759
0.0,18925751
1.0,18925750
0.0,18925749
1.0,18925746
0.0,18925742
0.0,18925646
0.0,18925645
0.0,18925644
0.0,18925587
1.0,18925465
1.0,18925465
0.0,18925257
0.0,18925230
0.0,18924990
0.0,18924982
0.0,18924977
0.0,18924925
0.0,18924905
0.9,18924882
4.4,18924772
4.4,18924772
4.4,18924767
6.4,18924704
0.0,18924636
0.0,18924635
0.0,18924556
0.0,18924437
0.0,18924437
0.0,18924437
0.0,18924319
0.0,18924193
0.0,18924153
0.0,18924150
0.0,18924148
0.0,18924014
0.0,18923961
0.0,18923942
0.0,18923574
0.0,18923329
0.0,18923309
0.0,18923309
2.9,18923309
0.0,18923301
0.0,18923301
0.0,18923300
0.0,18923297
0.0,18923297
0.0,18923297
0.0,18923288
0.0,18923288
0.0,18923288
0.0,18923288
0.0,18923286
0.0,18923285
0.0,18923285
0.0,18923285
0.0,18923259
0.0,18923253
0.0,18923251
0.0,18923220
0.0,18923214
0.0,18923214
0.0,18923214
0.0,18923214
0.0,18923197
0.0,18923197
0.0,18923196
0.0,18923196
0.0,18923189
0.0,18923189
0.0,18923189
0.0,18923189
0.0,18923170
0.0,18923168
0.0,18923152
0.0,18923152
0.0,18923147
0.0,18923147
0.0,18923147
0.0,18923112
0.0,18923112
0.0,18923111
0.0,18923111
0.0,18922939
0.0,18922939
0.0,18922939
0.0,18922939
0.0,18922843
0.0,18922840
0.0,18922837
0.0,18922836
0.0,18922836
4.0,18922819
0.0,18922809
1.0,18922797
1.0,18922797
1.0,18922797
1.0,18922796
1.0,18922796
1.0,18922796
1.0,18922796
1.0,18922796
0.0,18922745
0.0,18922406
1.0,18922196
0.0,18922061
4.5,18922038
0.0,18921934
1.3,18921622
1.4,18921619
1.4,18921619
1.4,18921619
1.4,18921619
1.4,18921618
1.4,18921618
1.4,18921618
1.4,18921618
1.4,18921617
1.4,18921617
1.4,18921617
1.4,18921617
1.4,18921617
1.4,18921616
1.4,18921616
1.4,18921616
1.4,18921615
1.4,18921615
1.4,18921615
1.4,18921615
0.0,18921538
0.0,18921533
0.0,18920932
0.0,18920820
0.0,18920820
0.0,18920819
0.0,18920819
0.0,18920814
0.0,18920760
0.0,18920664
0.0,18920617
0.0,18920609
19.9,18920608
19.9,18920608
15.6,18920605
15.6,18920605
16.3,18920604
16.3,18920604
0.0,18920598
10.1,18920507
0.0,18920496
0.0,18920496
0.0,18920456
0.0,18920444
0.0,18920400
0.0,18920394
0.0,18920394
0.0,18920393
0.0,18920393
0.0,18920197
0.0,18920169
0.0,18919758
0.0,18919743
0.0,18919585
0.0,18919584
0.0,18919581
0.0,18919399
0.0,18919393
0.0,18919381
0.0,18919358
0.0,18919347
0.0,18919347
0.0,18919263
16.4,18919262
0.0,18919258
0.0,18919222
0.0,18919191
0.0,18919187
0.0,18919186
0.0,18919140
0.0,18919040
17.0,18918923
0.0,18918547
0.0,18918546
0.0,18918429
0.0,18918395
0.0,18918390
0.0,18918390
0.0,18918389
0.0,18918297
0.0,18918296
0.0,18918296
0.0,18918296
0.0,18918295
0.0,18918293
0.0,18918293
0.0,18918293
0.0,18918290
0.0,18918290
0.0,18918290
0.0,18918290
0.0,18918290
0.0,18918274
0.0,18918274
0.0,18918257
0.0,18918256
0.0,18918256
0.0,18918251
0.0,18918195
0.0,18918195
0.0,18918193
0.0,18918193
0.0,18918193
0.0,18918193
0.0,18918189
0.0,18918189
0.0,18918189
0.0,18918189
0.0,18918188
0.0,18918187
0.0,18918187
0.0,18918187
0.0,18918155
19.6,18918106
0.0,18918105
0.0,18918105
0.0,18918105
0.0,18918105
0.0,18918070
0.0,18918070
0.0,18918070
0.0,18918059
0.0,18918059
0.0,18918059
22.6,18918055
20.0,18918055
19.3,18918054
19.9,18918054
19.9,18918053
19.9,18918053
0.0,18918050
0.0,18918050
24.0,18917954
0.0,18917935
0.0,18917935
0.0,18917935
0.0,18917932
0.0,18917931
0.0,18917930
0.0,18917930
0.0,18917929
0.0,18917928
0.0,18917927
0.0,18917927
0.0,18917926
0.0,18917925
0.0,18917925
0.0,18917925
0.0,18917922
0.0,18917922
0.0,18917922
0.0,18917922
0.0,18917857
19.5,18917839
19.5,18917834
0.0,18917810
0.0,18917809
0.0,18917809
17.0,18917807
0.0,18917807
17.0,18917803
0.0,18917802
19.5,18917802
19.5,18917802
16.9,18917799
16.9,18917799
16.9,18917799
16.9,18917798
0.0,18917628
0.0,18917628
0.0,18917627
19.3,18917624
19.3,18917602
19.3,18917598
0.0,18917595
19.2,18917595
19.2,18917592
0.0,18917592
19.3,18917586
0.0,18917585
0.0,18917580
0.0,18917576
0.0,18917531
0.0,18917531
15.9,18917513
55.0,18917428
60.0,18917427
50.0,18917427
19.6,18917427
19.6,18917425
0.0,18917373
0.0,18917373
0.0,18917372
0.0,18917372
0.0,18917371
0.0,18917370
0.0,18917370
0.0,18917370
0.0,18917370
0.0,18917369
0.0,18917369
0.0,18917369
0.0,18917369
0.0,18917367
0.0,18917367
0.0,18917367
0.0,18917367
0.0,18917358
0.0,18917357
16.0,18917131
0.0,18916952
0.0,18916952
0.0,18916952
0.0,18916952
0.0,18916919
15.6,18916785
15.4,18916667
15.4,18916667
0.0,18916530
15.3,18916530
19.8,18916530
0.0,18916057
0.0,18915915
15.8,18915873
0.0,18915645
12.2,18915462
0.0,18915460
0.0,18915459
30.6,18915440
30.6,18915440
30.6,18915436
87.8,18915436
30.6,18915433
30.6,18915432
45.0,18915432
0.0,18915411
0.0,18915411
0.0,18915411
0.0,18915410
10.2,18915365
0.0,18915251
7.3,18915117
0.0,18914916
0.0,18914815
0.0,18914793
17.6,18914743
9.4,18914402
9.4,18914401
0.0,18914092
30.1,18913946
0.0,18913727
0.0,18913345
0.0,18913326
0.0,18913326
0.0,18913270
0.0,18913234
0.0,18913231
0.0,18913229
0.0,18913229
0.0,18913124
0.0,18913122
0.0,18913122
0.0,18913122
99.2,18913121
99.2,18913118
99.2,18913118
77.4,18913117
77.4,18913117
99.4,18913116
0.0,18913116
99.4,18913115
31.8,18913114
70.0,18913113
0.0,18912860
0.0,18912860
0.0,18912860
0.0,18912860
0.0,18912818
0.0,18912816
0.0,18912814
0.0,18912811
35.0,18912810
0.0,18912810
0.0,18912809
0.0,18912808
23.8,18912800
0.0,18912799
0.0,18912761
8.6,18912652
8.2,18912649
8.2,18912649
8.4,18912649
8.2,18912649
0.0,18912648
0.0,18912648
0.0,18912648
0.0,18912647
0.0,18912646
0.0,18912646
0.0,18912646
0.0,18912645
8.8,18912498
0.0,18912492
0.0,18912492
0.0,18912492
0.0,18912492
0.0,18912492
0.0,18912490
0.0,18912490
0.0,18912490
0.0,18912490
0.0,18912486
0.0,18912486
0.0,18912478
0.0,18912478
4.3,18912477
0.0,18912476
0.0,18912217
0.0,18912140
0.0,18912139
0.0,18912075
0.0,18912070
0.0,18912064
0.0,18912056
8.9,18911945
0.0,18911437
0.0,18910939
0.0,18910937
0.0,18910932
0.0,18910905
0.0,18910597
19.6,18910560
19.7,18910556
21.0,18910472
0.0,18910364
0.0,18910300
0.0,18910227
0.0,18910225
0.0,18909672
0.0,18909672
0.0,18909672
0.0,18909672
0.0,18909604
0.0,18909511
0.0,18909486
17.7,18909427
0.0,18909416
0.0,18909416
0.0,18909416
0.0,18909414
0.0,18909414
0.0,18909414
0.0,18909414
0.0,18909409
0.0,18909407
0.0,18909404
0.0,18909403
0.0,18909402
0.0,18909402
0.0,18909402
0.0,18909400
0.0,18909400
0.0,18909400
0.0,18909400
0.0,18909396
0.0,18909395
0.0,18909395
0.0,18909395
0.0,18909391
0.0,18909391
0.0,18909391
0.0,18909391
0.0,18909361
0.0,18909360
0.0,18909360
0.0,18909359
0.0,18909359
0.0,18909350
0.0,18909350
0.0,18909347
0.0,18909347
0.0,18909346
9.1,18908968
11.8,18908895
14.1,18908820
19.8,18908745
19.8,18908745
0.0,18908620
16.9,18907996
0.0,18907970
0.0,18907969
0.0,18907968
0.0,18907967
0.0,18907966
0.0,18907963
0.0,18907963
13.6,18907848
0.0,18907469
0.0,18907467
0.0,18907440
0.0,18907440
0.0,18907438
0.0,18907438
0.0,18907437
0.0,18907437
0.0,18907436
0.0,18907430
0.0,18907430
0.0,18907430
0.0,18907427
0.0,18907427
0.0,18907427
0.0,18907427
0.0,18907425
0.0,18907425
0.0,18907425
19.3,18907422
19.3,18907421
19.3,18907421
19.3,18907421
19.3,18907421
19.3,18907419
19.3,18907419
19.3,18907419
19.3,18907419
0.0,18907415
0.0,18907415
0.0,18907415
0.0,18907414
17.3,18907412
19.5,18907410
36.5,18907303
0.0,18907285
0.0,18907273
0.0,18907272
0.0,18907265
0.0,18907264
20.0,18907237
20.0,18907237
20.0,18907236
20.0,18907236
35.8,18907183
19.8,18907001
19.8,18906998
20.0,18906984
23.3,18906981
23.3,18906981
23.3,18906976
23.3,18906976
54.1,18906976
23.3,18906974
23.3,18906974
0.0,18906973
37.0,18906973
0.0,18906880
17.4,18906868
17.4,18906860
0.0,18906830
0.0,18906806
0.0,18906300
0.0,18905884
0.0,18905880
8.3,18905678
13.7,18905564
0.0,18905531
0.0,18905531
0.0,18905529
0.0,18905529
0.0,18905529
0.0,18905529
0.0,18905526
0.0,18905526
0.0,18905526
0.0,18905526
0.0,18905523
0.0,18905523
0.0,18905523
0.0,18905523
0.0,18905521
0.0,18905521
0.0,18905521
0.0,18905521
0.0,18905519
0.0,18905518
0.0,18905518
0.0,18905513
0.0,18905513
0.0,18905513
0.0,18905511
0.0,18905511
0.0,18905511
0.0,18905511
0.0,18905509
0.0,18905509
0.0,18905509
0.0,18905509
0.0,18905506
0.0,18905506
0.0,18905506
0.0,18905506
0.0,18905505
0.0,18905503
0.0,18905502
0.0,18905500
0.0,18905499
0.0,18905498
0.0,18905496
0.0,18905496
0.0,18905495
0.0,18905495
0.0,18905495
0.0,18905427
0.0,18905199
0.0,18904950
0.0,18904895
0.0,18904828
35.0,18904806
0.0,18904802
0.0,18904404
0.0,18904354
0.0,18904207
0.0,18904179
0.0,18904177
37.5,18904010
0.0,18903512
0.0,18903419
0.0,18903415
0.0,18903412
0.0,18903408
22.3,18902926
0.0,18902795
22.3,18902574
22.3,18902574
273.8,18902558
273.8,18902558
0.0,18902517
0.0,18902505
0.0,18902494
0.0,18902473
0.0,18902473
0.0,18902473
0.0,18902473
0.0,18902473
0.0,18902472
0.0,18902416
0.0,18902416
0.0,18902409
22.7,18902240
19.0,18902240
19.3,18902240
18.1,18902226
15.7,18902226
16.6,18902104
31.5,18902079
31.5,18902055
0.0,18901976
28.1,18901957
28.1,18901907
10.0,18901510
29.9,18901485
13.0,18901460
0.0,18901412
34.0,18901288
0.0,18901287
9.7,18901263
29.1,18901213
19.3,18901188
22.6,18901063
19.8,18901013
17.9,18900840
7.7,18900727
7.7,18900716
14.4,18900711
20.7,18900668
21.8,18900668
21.4,18900643
17.6,18900595
19.3,18900570
19.3,18900570
31.5,18900570
22.0,18900545
21.6,18900520
15.4,18900495
21.6,18900470
18.0,18900371
17.6,18900346
0.0,18900008
24.5,18899951
9.9,18899552
9.9,18899527
9.9,18899527
19.5,18899502
9.9,18899458
9.9,18899458
9.9,18899455
9.9,18899455
9.9,18899453
9.9,18899453
9.9,18899450
9.9,18899450
0.0,18899328
6.4,18899303
6.4,18899303
14.5,18899228
17.0,18899056
0.0,18898889
22.4,18898854
22.4,18898852
16.9,18898851
26.0,18898734
22.4,18898635
23.8,18898585
13.0,18898511
30.0,18898486
19.6,18898292
14.0,18898194
10.9,18898123
0.0,18898060
17.0,18898023
15.7,18897927
19.0,18897730
19.0,18897457
0.0,18897105
48.9,18897002
8.8,18896667
2.0,18896567
7.0,18896521
15.6,18896518
5.3,18896469
16.3,18896469
0.0,18896309
0.0,18895832
0.0,18895831
0.0,18895824
0.0,18895823
0.0,18895812
0.0,18895812
0.0,18895444
0.0,18895434
0.0,18895384
0.0,18895274
0.0,18895272
0.0,18895272
21.8,18895236
0.0,18895173
0.0,18895171
0.0,18895168
0.0,18895104
17.0,18894870
20.0,18894401
20.0,18894401
30.0,18894376
0.0,18894355
0.0,18894296
0.0,18894296
0.0,18894261
0.0,18894254
0.0,18894249
0.0,18894247
0.0,18894206
0.0,18894068
0.0,18893978
0.0,18893971
0.0,18893864
0.0,18893863
19.9,18893451
17.7,18892731
22.4,18892727
22.4,18892727
0.0,18892352
0.0,18892352
0.0,18892350
30.0,18892233
17.0,18892208
17.0,18892208
17.0,18892208
17.0,18892208
17.0,18892208
17.0,18892208
0.0,18892047
0.0,18891943
0.0,18891942
11.1,18891732
22.5,18891719
0.0,18891494
19.1,18891270
5.6,18891146
5.6,18891146
5.6,18891146
5.6,18891146
0.0,18891096
4.6,18890875
4.6,18890875
4.6,18890875
4.6,18890875
4.6,18890875
4.6,18890875
4.6,18890875
4.1,18890750
3.8,18890675
3.8,18890675
3.8,18890675
8.6,18890650
8.1,18890600
8.5,18890575
0.0,18890551
0.0,18890470
7.3,18890306
7.3,18890305
7.3,18890305
0.0,18890260
0.0,18890258
9.0,18890177
5.4,18890034
10.4,18890034
10.4,18890034
10.4,18890034
0.0,18890023
0.0,18890023
10.4,18890018
8.9,18889888
8.9,18889826
0.9,18889810
0.0,18889806
0.0,18889804
12.8,18889742
13.0,18889738
0.0,18889673
22.0,18889640
6.2,18889400
5.2,18889351
0.0,18889246
0.0,18889093
0.0,18889028
5.2,18888994
3.7,18888895
0.0,18888797
4.1,18888795
4.1,18888795
3.8,18888780
4.0,18888779
5.3,18888771
4.9,18888717
4.9,18888717
4.0,18888696
3.9,18888696
2.9,18888621
0.0,18888597
0.0,18888596
5.1,18888571
0.0,18888431
0.0,18888227
2.7,18888225
0.0,18888204
0.0,18888188
2.7,18888130
0.0,18888121
4.6,18888029
0.0,18887929
0.0,18887912
0.0,18887910
0.0,18887910
0.0,18887908
0.0,18887845
0.0,18887844
0.0,18887833
11.9,18887821
0.0,18887793
1.7,18887758
0.0,18887223
0.0,18887163
18.6,18887161
0.0,18887131
0.0,18886984
0.0,18886954
0.0,18886941
0.0,18886937
1.0,18886903
0.0,18886813
0.0,18886813
0.0,18886686
0.0,18886685
0.0,18886582
0.0,18886582
0.0,18886068
0.0,18885539
0.0,18884735
1.0,18884518
1.0,18884496
9.9,18884448
249.9,18884438
0.0,18884321
0.0,18884288
0.0,18884274
4.1,18884219
4.1,18884219
4.1,18884219
3.7,18884217
3.7,18884217
3.7,18884217
3.7,18884217
0.9,18884105
0.0,18883726
0.0,18883725
0.0,18883500
0.0,18883498
20.0,18883473
0.0,18883331
0.0,18883277
0.0,18882900
0.0,18882895
0.0,18882878
11.8,18882777
9.7,18882672
8.8,18882672
0.9,18882668
0.9,18882668
9.2,18882662
9.0,18882662
1.0,18882530
1.0,18882414
1.0,18882412
1.0,18882412
1.0,18882412
1.0,18882412
1.0,18882411
1.0,18882411
1.0,18882410
1.0,18882410
1.0,18882409
1.0,18882409
1.0,18882409
1.0,18882409
0.0,18882402
0.0,18882402
0.0,18882401
0.0,18882401
0.0,18882400
0.0,18882400
0.0,18882400
0.0,18882400
1.0,18882398
1.0,18882397
0.0,18882330
0.0,18882217
10.0,18882204
0.0,18882154
0.0,18882152
0.0,18882077
1.0,18882020
0.0,18881918
3.4,18881871
3.4,18881871
3.4,18881869
3.4,18881869
3.4,18881869
3.4,18881869
3.4,18881869
3.4,18881869
9.0,18881769
9.0,18881769
6.2,18881597
0.0,18881522
0.0,18881468
0.0,18881467
4.0,18881448
4.8,18881440
5.5,18881374
1.7,18881300
0.7,18881300
0.7,18881300
5.1,18881297
0.0,18881065
0.0,18881064
3.9,18880953
3.9,18880953
3.9,18880937
3.9,18880935
3.9,18880928
3.9,18880928
3.9,18880742
16.6,18880657
8.8,18880631
0.0,18880620
0.0,18880619
0.0,18880619
0.0,18880619
0.0,18880617
0.0,18880616
0.0,18880615
0.0,18880583
16.4,18880544
3.7,18880514
14.6,18880504
14.6,18880499
299.8,18880491
8.0,18880482
14.0,18880482
17.1,18880372
17.1,18880372
17.1,18880371
13.1,18880369
13.1,18880369
13.1,18880369
13.1,18880368
13.1,18880366
13.1,18880366
13.1,18880366
13.1,18880366
13.1,18880364
13.1,18880364
13.1,18880364
13.1,18880364
13.1,18880363
13.1,18880362
13.1,18880360
13.1,18880359
12.4,18880350
10.0,18880283
15.2,18880173
299.8,18880167
15.5,18880099
0.0,18879995
13.8,18879861
13.8,18879763
0.0,18879725
0.0,18879549
0.0,18879532
0.0,18879531
0.0,18879526
0.0,18879522
0.0,18879516
0.0,18879516
0.0,18878862
0.0,18878861
17.8,18878317
0.0,18877950
12.8,18877444
16.8,18877442
16.8,18877442
17.2,18877442
17.2,18877442
0.0,18877260
23.2,18877253
13.9,18876783
14.2,18876775
0.0,18876771
0.0,18876761
17.8,18876759
0.0,18876446
0.0,18876066
0.0,18875925
44.0,18875735
34.0,18875734
0.0,18875387
12.8,18875386
0.0,18875385
44.0,18875192
19.9,18875083
0.0,18875066
0.0,18875040
13.3,18875003
14.0,18874957
0.0,18874955
14.1,18874914
18.0,18874892
34.0,18874833
14.3,18874814
0.0,18874770
38.8,18874734
0.0,18874656
0.0,18874654
0.0,18874651
0.0,18874648
0.0,18874646
0.0,18874644
0.0,18874642
0.0,18874638
0.0,18874638
0.0,18874634
0.0,18874632
0.0,18874630
0.0,18874628
0.0,18874625
0.0,18874622
0.0,18874619
0.0,18874615
0.0,18874613
0.0,18874610
0.0,18874609
4.0,18874608
0.0,18874606
0.0,18874605
0.0,18874602
0.0,18874600
0.0,18874597
0.0,18874594
63.7,18874594
0.0,18874591
0.0,18874589
0.0,18874587
0.0,18874586
39.4,18874553
20.8,18874548
0.0,18874425
0.0,18874371
0.0,18874366
10.0,18874212
0.0,18873909
0.0,18873907
0.0,18873675
0.0,18873472
0.0,18873462
0.0,18873460
0.0,18873442
0.0,18873390
0.0,18873321
15.0,18873274
14.9,18873249
0.0,18873229
0.0,18873199
0.0,18873174
0.0,18872801
0.0,18872796
18.0,18872780
18.0,18872780
20.0,18872780
23.6,18872780
0.0,18872460
0.0,18872460
0.0,18872458
0.0,18872457
0.0,18872457
11.0,18872328
0.0,18872088
0.0,18872088
19.9,18871683
0.0,18871366
0.0,18871341
0.0,18871340
0.0,18871339
0.0,18871321
0.0,18871320
0.0,18871319
0.0,18871318
3.2,18871317
3.2,18871316
0.0,18871215
0.0,18871195
3.9,18871095
3.9,18871095
3.9,18871095
0.0,18871095
3.9,18871095
6.5,18870996
6.5,18870996
6.5,18870996
10.0,18870878
11.7,18870801
11.6,18870801
11.2,18870751
11.2,18870751
11.2,18870751
10.2,18870576
9.6,18870501
0.0,18870450
0.0,18870400
8.9,18870379
0.0,18870368
0.0,18870368
0.0,18870367
0.0,18870366
0.0,18870232
0.0,18870230
0.0,18870229
12.3,18869921
4.0,18869607
4.0,18869607
4.0,18869561
4.0,18869561
0.0,18869493
0.0,18869453
0.0,18869452
0.0,18869451
0.0,18869446
3.2,18869433
0.0,18868937
0.0,18868936
0.0,18868907
0.0,18868904
0.0,18868543
0.0,18868382
0.0,18868374
41.8,18868051
41.8,18868050
4.1,18868048
4.3,18867942
4.3,18867942
4.3,18867942
4.3,18867942
4.3,18867940
4.3,18867940
4.3,18867940
4.3,18867940
3.3,18867936
3.3,18867936
3.3,18867936
3.3,18867936
3.7,18867256
0.0,18867106
0.0,18867009
0.0,18866854
0.0,18866849
0.0,18866845
0.0,18866646
2.9,18866605
3.1,18866462
14.4,18866451
3.1,18866416
3.1,18866415
3.1,18866257
3.1,18866207
3.0,18866182
0.0,18866182
2.9,18866149
3.4,18865886
0.0,18865885
0.0,18865593
3.1,18865521
0.0,18865514
0.0,18865277
0.0,18865169
3.3,18864999
3.3,18864999
3.7,18864851
4.3,18864752
4.5,18864677
4.6,18864320
0.0,18864314
1000.0,18864151
3.1,18864059
0.0,18863926
0.0,18863876
0.0,18863869
4.9,18863671
4.9,18863667
4.9,18863659
3.0,18863657
3.1,18863655
3.3,18863652
4.4,18863529
3.3,18863294
3.6,18863230
3.6,18863230
3.7,18863228
3.7,18863228
3.7,18863228
3.7,18863228
3.1,18863146
3.1,18863146
3.1,18863146
0.0,18863097
3.8,18862974
4.9,18862907
4.9,18862906
4.9,18862901
0.0,18862894
0.0,18862789
0.0,18862771
0.0,18862761
3.3,18862632
2.9,18862608
3.1,18862571
15.0,18862530
0.0,18862522
0.0,18862521
0.0,18862520
2.9,18862510
2.9,18862462
0.0,18862362
0.0,18862223
2.9,18862189
3.0,18861674
3.0,18861669
3.0,18861669
3.0,18861668
3.1,18861665
3.1,18861664
3.1,18861663
3.1,18861660
3.0,18861657
3.1,18861654
3.1,18861653
3.1,18861642
3.1,18861639
3.1,18861634
3.0,18861628
3.3,18861453
3.1,18861354
0.0,18861287
0.0,18861285
3.1,18861229
4.3,18861081
2.9,18861079
3.2,18860984
2.0,18860984
2.0,18860834
2.0,18860809
2.0,18860640
2.0,18860562
3.7,18860393
4.1,18860384
3.0,18860380
3.3,18860263
3.9,18860238
3.9,18860190
3.4,18860124
5.0,18860069
5.0,18860067
5.0,18860065
14.9,18860050
14.9,18860048
14.9,18860047
14.9,18860046
14.9,18860045
14.9,18860044
0.0,18860017
0.0,18859977
3.6,18859965
0.0,18859862
4.2,18859298
9.3,18859125
0.8,18859087
0.8,18859087
0.0,18859067
0.0,18859067
2.9,18859066
0.0,18859066
0.0,18858903
4.2,18858805
4.2,18858805
4.3,18858783
4.2,18858683
3.6,18858580
998.9,18858575
3.8,18858538
3.8,18858495
3.8,18858492
0.0,18858321
0.0,18858316
0.0,18858301
4.3,18858078
4.3,18858078
4.2,18858049
0.0,18857883
0.0,18857786
4.3,18857725
4.3,18857540
4.5,18857386
0.0,18857350
4.1,18857094
0.0,18856873
7.5,18856727
0.0,18856613
0.0,18856551
0.0,18856551
14.6,18856457
1.5,18856420
0.0,18856153
5.4,18855854
0.0,18855776
0.0,18855657
11.4,18855583
5.6,18855533
0.0,18855518
5.8,18855508
0.0,18855501
0.0,18855490
16.8,18855484
0.0,18855455
0.0,18855115
14.0,18855059
14.0,18855059
0.0,18855036
0.0,18854767
0.0,18854756
0.0,18854401
0.0,18854201
0.0,18854199
0.0,18854137
0.0,18853745
0.0,18853735
0.0,18853732
0.0,18853558
0.0,18853028
0.0,18852968
0.0,18852954
0.0,18852839
0.0,18852833
0.0,18852808
0.0,18852547
0.0,18852541
5.0,18852474
0.0,18852473
0.0,18852344
14.0,18852275
14.0,18852275
0.0,18852275
14.0,18852082
0.0,18851928
5.4,18851877
998.9,18851864
0.0,18851788
